Nombre;Sexe;Annee;Prenoms;Nombre total cumule par annee
9;M;2012;Naïl;9
5;F;2012;Niouma;5
69;M;2012;Noé;69
8;F;2012;Ornella;8
15;M;2012;Philippe;15
9;F;2012;Rahma;9
25;M;2012;Rémi;25
66;M;2012;Robin;66
37;F;2012;Sasha;52
6;F;2012;Taïna;6
27;F;2012;Thaïs;27
33;M;2012;Vadim;33
62;M;2012;William;62
6;F;2013;Adélie;6
7;M;2013;Albin;7
43;F;2013;Alma;43
11;M;2013;Aloïs;11
41;M;2013;Amaury;41
24;F;2013;Ana;24
5;M;2013;Andréas;5
8;M;2019;Valentino;8
8;F;2019;Anaya;8
7;M;2019;Malek;7
7;M;2019;Melvil;7
7;F;2019;Mayline;7
7;F;2019;Nelia;7
7;F;2019;Saran;7
6;M;2019;Ezio;6
6;M;2019;Luis;6
6;M;2019;Riyad;6
6;M;2019;Thaddée;6
6;M;2019;Yacoub;6
6;F;2019;Amaya;6
6;F;2019;Melissa;6
5;M;2019;Idrissa;5
5;M;2019;Joud;5
5;M;2019;Yakoub;5
5;F;2019;Hidaya;5
5;F;2019;Sidonie;5
18;F;2006;Léonore;18
23;F;2006;Lilia;23
5;M;2006;Liron;5
12;F;2006;Louison;18
11;F;2006;Lucia;11
27;F;2006;Maïa;27
5;M;2006;Malek;5
7;F;2006;Marthe;7
11;F;2006;Mia;11
7;F;2006;Milena;7
16;M;2006;Mohammed;16
9;F;2006;Nathalie;9
44;F;2006;Noa;79
44;M;2006;Noam;44
8;M;2006;Philéas;8
5;M;2006;Pietro;5
10;F;2006;Rébecca;10
5;M;2006;Reda;5
7;F;2006;Scarlett;7
40;M;2006;Stanislas;40
6;F;2006;Tamara;6
11;M;2006;Tanguy;11
11;M;2006;Tao;11
20;M;2006;Tiago;20
8;M;2006;Ugo;8
9;M;2006;Youssouf;9
112;M;2007;Adrien;112
19;M;2007;Alan;19
31;M;2007;Alban;31
31;M;2007;Ali;31
7;F;2007;Aliyah;7
9;F;2007;Angélina;9
7;F;2007;Annabelle;7
28;M;2007;Anton;28
8;M;2007;Armel;8
8;F;2007;Augustine;8
14;M;2007;Aymen;14
5;M;2007;Brandon;5
9;F;2007;Celia;9
29;M;2007;Corentin;29
8;M;2007;Curtis;8
5;F;2007;Daniela;5
21;M;2007;Eric;21
10;F;2007;Éva;10
18;M;2007;Gaël;18
135;M;2007;Gaspard;135
14;M;2007;Gauthier;14
26;M;2007;Henri;26
16;M;2007;Ibrahima;16
13;M;2007;Ilias;13
8;F;2007;Inés;8
7;M;2007;Jérôme;7
5;F;2007;Jihane;5
5;M;2007;Kenzy;5
6;M;2007;Kyliann;6
19;F;2007;Léane;19
9;F;2007;Leïla;9
6;F;2007;Leïna;6
6;F;2007;Lévana;6
6;F;2007;Lindsay;6
74;F;2007;Lola;74
20;F;2007;Marwa;20
80;F;2007;Maya;80
13;M;2007;Melvil;13
10;M;2007;Mohamed-Amine;10
9;M;2007;Nelson;9
15;M;2007;Philippe;15
5;M;2007;Prosper;5
5;F;2007;Rita;5
39;M;2007;Roman;39
29;F;2007;Roxane;29
19;F;2007;Sacha;184
11;F;2007;Salimata;11
7;F;2007;Samia;7
6;M;2007;Selim;6
36;F;2007;Sirine;36
9;F;2007;Sybille;9
10;F;2007;Thelma;10
8;M;2007;Yohann;8
5;M;2007;Youness;5
7;M;2007;Zadig;7
10;M;2008;Adama;10
19;F;2008;Aïssatou;19
13;M;2008;Alan;13
9;M;2008;Alon;9
69;F;2008;Ambre;69
11;F;2008;Anaé;11
15;F;2008;Angélina;15
5;F;2008;Anna-Rose;5
22;M;2008;Anthony;22
5;M;2008;Archibald;5
8;F;2008;Assa;8
78;M;2008;Augustin;78
6;F;2008;Béryl;6
18;F;2008;Bianca;18
7;F;2008;Célina;7
5;F;2008;Celine;5
6;F;2008;Charlène;6
14;F;2008;Cléa;14
7;F;2008;Cyrielle;7
9;F;2008;Déborah;9
10;F;2008;Delphine;10
25;M;2008;Eliot;25
5;F;2008;Elora;5
8;F;2008;Elyssa;8
60;F;2008;Fatoumata;60
20;M;2008;Gaël;20
30;F;2008;Hélène;30
17;M;2008;Ibrahima;17
5;M;2008;Idrissa;5
46;M;2008;Isaac;46
7;M;2008;Jacob;7
76;M;2008;Jean;76
35;M;2008;Joshua;35
5;F;2008;Kassandra;5
6;F;2008;Kathleen;6
6;F;2008;Katia;6
5;F;2008;Kessy;5
5;F;2008;Laly;5
5;F;2008;Lauriane;5
9;F;2008;Laurine;9
9;M;2008;Lazare;9
192;F;2008;Léa;192
7;M;2008;Luis;7
9;M;2008;Macéo;9
7;F;2008;Mahault;7
14;F;2008;Maïmouna;14
5;F;2008;Malika;5
7;F;2008;Manelle;7
6;F;2008;Manuela;6
5;M;2008;Marcus;5
7;F;2008;Marylou;7
134;F;2008;Mathilde;134
35;M;2008;Mathys;35
25;M;2008;Matthias;25
8;M;2008;Matys;8
45;M;2008;Mehdi;45
6;F;2008;Meryem;6
9;F;2008;Nawel;9
122;M;2008;Oscar;122
21;F;2008;Philippine;21
5;M;2008;Réda;5
21;M;2008;Roméo;21
5;M;2008;Saad;5
41;M;2008;Samy;41
6;F;2008;Sienna;6
78;F;2008;Sofia;78
37;M;2008;Stanislas;37
5;M;2008;Stanley;5
6;F;2008;Tal;6
27;F;2008;Thaïs;27
79;F;2008;Valentine;79
9;M;2008;Viktor;9
8;M;2008;Youcef;8
10;F;2008;Zahra;10
6;M;2009;Abdel;6
23;M;2009;Abdoulaye;23
8;M;2009;Aboubakar;8
7;F;2009;Adélie;7
11;M;2009;Alexander;11
30;F;2009;Amélie;30
23;M;2009;Anatole;23
12;M;2009;Ange;12
40;M;2009;Anis;40
49;F;2009;Anouk;49
7;M;2009;Aristide;7
12;F;2009;Assa;12
9;M;2009;Aylan;9
22;M;2009;Ayoub;22
7;F;2009;Binta;7
5;M;2009;Bruno;5
5;F;2009;Calie;5
5;F;2009;Célya;5
14;M;2009;Colin;14
8;M;2009;Damian;8
44;M;2009;Daniel;44
14;F;2009;Domitille;14
34;M;2009;Dylan;34
9;F;2009;Emily;9
12;F;2009;Emna;12
48;F;2009;Faustine;48
11;M;2009;Felix;11
13;F;2009;Hanaé;13
6;M;2009;Imrane;6
216;F;2009;Inès;216
14;M;2009;Iyed;14
7;F;2009;Jane;7
5;M;2009;Jean-David;5
6;M;2009;Joël;6
5;M;2009;Josh;5
14;M;2009;Julian;14
13;M;2009;Kilian;13
36;M;2009;Lenny;36
5;F;2009;Léona;5
37;F;2009;Lila;37
10;F;2009;Lily-Rose;10
16;F;2009;Loane;16
9;M;2009;Lohan;9
119;F;2009;Lou;119
5;M;2009;Louan;5
31;F;2009;Louna;31
17;F;2009;Maïmouna;17
172;M;2009;Mohamed;172
14;M;2009;Nikola;14
103;F;2009;Nina;103
16;F;2009;Oriane;16
14;F;2009;Ornella;14
12;M;2009;Philippe;12
24;F;2009;Rachel;24
6;M;2009;Raoul;6
24;M;2009;Rémi;24
11;F;2009;Safa;11
124;M;2009;Samuel;124
12;F;2009;Shirel;12
6;M;2009;Steve;6
11;M;2009;Swann;11
28;F;2009;Tess;28
6;M;2009;Victorien;6
9;M;2009;Xavier;9
5;M;2009;Yaël;5
6;M;2009;Yannis;6
6;F;2009;Youmna;6
9;M;2009;Younès;9
6;M;2009;Zakarya;6
5;M;2010;Alec;5
5;M;2010;Amara;5
9;F;2010;Amicie;9
5;M;2010;Andréas;5
47;F;2010;Anouk;47
88;M;2010;Augustin;88
12;F;2010;Augustine;12
15;F;2010;Cassandra;15
5;F;2010;Celia;5
7;M;2010;Célian;7
8;F;2010;Clélia;8
7;F;2010;Daphnée;7
19;M;2010;Dorian;19
29;M;2010;Dylan;29
42;F;2010;Eden;50
42;M;2010;Edouard;42
7;F;2010;Éloïse;7
12;F;2010;Estelle;12
19;M;2010;Etienne;19
30;F;2010;Eugénie;30
10;M;2010;Filip;10
7;M;2010;Haïm;7
6;F;2010;Héléna;6
5;F;2010;Hermine;5
40;M;2010;Ilyes;40
13;M;2010;Ilyès;13
36;F;2010;Inaya;36
13;F;2010;Irène;13
11;M;2010;Ismaïl;11
5;F;2010;Ivana;5
9;M;2010;Jalil;9
5;M;2010;Jeremy;5
7;M;2010;Joaquim;7
5;M;2010;Johann;5
6;F;2010;Johanna;6
15;F;2010;Laure;15
42;F;2010;Lilia;42
7;F;2010;Liliane;7
58;F;2010;Lily;58
14;M;2010;Loan;14
335;F;2010;Louise;335
65;M;2010;Maël;65
25;F;2010;Maëlle;25
5;F;2010;Mama;5
20;M;2010;Marceau;20
11;M;2010;Marcel;11
17;F;2010;Marianne;17
5;F;2010;Marthe;5
20;M;2010;Maximilien;20
10;F;2010;Melina;10
5;M;2010;Michaël;5
157;M;2010;Mohamed;157
5;F;2010;Monica;5
6;F;2010;Nawel;6
12;M;2010;Niels;12
17;F;2010;Paola;17
7;M;2010;Preston;7
39;M;2010;Rafael;39
6;F;2010;Rokia;6
21;M;2010;Roméo;21
46;F;2010;Romy;46
5;M;2010;Ronan;5
11;F;2010;Sabrina;11
7;M;2010;Samba;7
8;M;2010;Selyan;8
7;F;2010;Siloé;7
32;F;2010;Sophia;32
6;M;2010;Stefan;6
14;M;2010;Tao;14
84;M;2010;Théo;84
8;M;2010;Tidiane;8
70;F;2010;Victoria;70
59;F;2010;Violette;59
61;M;2010;William;61
5;M;2010;Yaniv;5
6;M;2010;Yassin;6
51;M;2010;Youssef;51
10;M;2010;Youssouf;10
11;M;2011;Abdoul;11
10;F;2011;Adriana;10
80;F;2011;Agathe;80
9;M;2011;Alessandro;9
9;F;2011;Alisha;9
8;F;2011;Alyssia;8
27;F;2011;Amina;27
8;F;2011;Ania;8
21;F;2011;Aurore;21
5;M;2011;Aydan;5
6;F;2011;Blessing;6
6;M;2011;Carl;6
81;M;2011;Charles;81
6;M;2011;Clarence;6
5;F;2011;Cyrine;5
49;F;2011;Daphné;49
9;M;2011;Dario;9
5;M;2011;Driss;5
6;M;2011;Élias;6
17;M;2011;Elliott;17
5;M;2011;Farouk;5
54;F;2011;Fatoumata;54
5;M;2011;Franklin;5
19;M;2011;Gaston;19
22;F;2011;Giulia;22
30;F;2011;Hanna;30
7;M;2011;Harry;7
8;F;2011;Hermine;8
16;M;2011;Idriss;16
43;F;2011;Ines;43
75;M;2011;Jean;75
6;M;2011;Josh;6
12;F;2011;June;12
5;F;2011;Laurine;5
70;F;2011;Léna;70
9;F;2011;Lia;9
14;F;2011;Lili;14
154;F;2011;Lina;154
191;M;2011;Lucas;191
9;M;2011;Lyes;9
7;F;2011;Maïlys;7
26;M;2011;Marc;26
113;M;2011;Martin;113
9;F;2011;Mayssa;9
6;M;2011;Nathaniel;6
13;F;2011;Nell;13
10;M;2011;Nikita;10
136;F;2011;Nina;136
63;M;2011;Noam;63
47;M;2011;Nolan;47
6;F;2011;Oriane;6
7;M;2011;Pacôme;7
19;M;2011;Raphael;19
12;F;2011;Rita;12
10;F;2011;Rokia;10
8;F;2011;Salimata;8
65;F;2011;Salomé;65
28;M;2011;Sami;28
30;M;2011;Sofiane;30
8;F;2011;Tania;8
10;M;2011;Téo;10
25;F;2011;Tess;25
5;M;2011;Theo;5
89;M;2011;Théo;89
7;M;2011;Tomas;7
5;M;2011;Tommy;5
8;F;2011;Vanessa;8
15;F;2004;Adélie;15
138;M;2004;Adrien;138
13;M;2004;Ariel;13
29;M;2004;Bastien;29
37;F;2004;Blanche;37
6;F;2004;Brune;6
10;F;2004;Charline;10
10;M;2004;Cheikh;10
26;M;2004;Cyprien;26
33;F;2004;Eden;33
9;F;2004;Eglantine;9
6;M;2004;Elio;6
61;F;2004;Elise;61
11;F;2004;Elvire;11
7;F;2004;Eulalie;7
30;F;2004;Eve;30
24;F;2004;Fanny;24
16;F;2004;Fatima;16
5;F;2004;Florence;5
34;M;2004;François;34
5;F;2004;Françoise;5
10;F;2004;Gloria;10
7;M;2004;Hakim;7
6;M;2004;Harry;6
12;M;2004;Hugues;12
8;M;2004;Ilyas;8
21;M;2004;Isaac;21
12;M;2004;Johan;12
158;M;2004;Julien;158
12;M;2004;Justin;12
7;M;2004;Lamine;7
28;F;2004;Lara;28
154;F;2004;Lucie;154
39;F;2004;Luna;39
64;F;2004;Marine;64
7;F;2004;Marthe;7
61;M;2004;Mehdi;61
17;M;2004;Milan;17
11;M;2004;Nadir;11
7;M;2004;Nizar;7
33;M;2004;Olivier;33
5;M;2004;Paul-Emile;5
122;F;2004;Pauline;122
6;M;2004;Rami;6
7;F;2004;Sana;7
8;M;2004;Shaï;8
109;M;2004;Simon;109
5;M;2004;Theo;5
125;M;2004;Yanis;125
12;M;2004;Yoan;12
14;M;2004;Younes;14
16;M;2004;Youssouf;16
108;F;2004;Zoé;108
52;M;2005;Aaron;52
187;M;2005;Adam;187
27;F;2005;Aïcha;27
12;F;2005;Aïssatou;12
7;F;2005;Alba;7
18;F;2005;Alma;18
8;F;2005;Amira;8
31;F;2005;Anaëlle;31
5;F;2005;Annaëlle;5
21;F;2005;Anne;21
22;M;2005;Arsène;22
261;M;2005;Arthur;261
10;F;2005;Athénaïs;10
72;M;2005;Aurélien;72
39;F;2005;Aya;39
6;M;2005;Aymane;6
9;M;2005;Barnabé;9
44;M;2005;Basile;44
19;M;2005;Benoît;19
14;F;2005;Bianca;14
18;M;2005;Bryan;18
12;F;2005;Coumba;12
7;M;2005;Daouda;7
10;M;2005;Darius;10
8;F;2005;Deborah;8
5;M;2005;El;5
5;F;2005;Elissa;5
11;M;2005;Elliott;11
34;F;2005;Eve;34
7;M;2005;Ewen;7
14;F;2005;Farah;14
75;M;2005;Félix;75
9;M;2005;Flavio;9
19;M;2005;Gaël;19
5;F;2005;Hélèna;5
5;M;2005;Jamil;5
7;F;2005;Jennifer;7
5;M;2005;Jordy;5
12;M;2005;Lilian;12
14;M;2005;Lino;14
10;F;2005;Lucille;10
25;M;2005;Luka;25
7;F;2005;Mahault;7
6;M;2005;Malcolm;6
8;F;2005;Nada;8
23;M;2005;Omar;23
12;F;2005;Ombeline;12
17;M;2005;Owen;17
120;F;2005;Pauline;120
15;F;2005;Romy;15
7;M;2005;Ronan;7
5;F;2005;Samira;5
125;M;2005;Samuel;125
11;F;2005;Solenn;11
5;M;2005;Swan;5
8;M;2005;Thierry;8
8;F;2005;Tiphaine;8
81;M;2005;Valentin;81
173;M;2005;Victor;173
7;F;2005;Wendy;7
5;M;2005;Willem;5
11;F;2005;Yaël;11
5;M;2005;Younès;5
14;M;2005;Youssouf;14
18;M;2005;Zacharie;18
8;F;2006;Aïda;8
7;F;2006;Alexane;7
17;F;2006;Alma;17
7;F;2006;Amy;7
24;F;2006;Angelina;24
31;M;2006;Anis;31
225;M;2006;Arthur;225
10;F;2006;Auriane;10
22;F;2006;Axelle;22
52;F;2006;Carla;52
24;F;2006;Céleste;24
6;F;2006;Cléophée;6
5;M;2006;Colas;5
7;F;2006;Coumba;7
32;M;2006;Daniel;32
57;F;2006;Diane;57
5;M;2006;Élie;5
11;F;2006;Élise;11
43;M;2006;Emile;43
169;M;2006;Enzo;169
16;F;2006;Fanta;16
17;F;2006;Farah;17
15;F;2006;Fatou;15
27;M;2006;Gustave;27
7;M;2006;Harry;7
22;F;2006;Hawa;22
48;F;2006;Iris;48
9;F;2006;Isis;9
5;M;2006;Jean-Luc;5
82;F;2013;Apolline;82
21;F;2013;Asma;21
5;F;2013;Assil;5
18;M;2013;Bastien;18
14;F;2013;Bianca;14
7;M;2013;Bradley;7
187;F;2013;Camille;258
12;F;2013;Castille;12
13;M;2013;Célestin;13
12;F;2013;Cléo;12
5;M;2013;Cyprien;5
6;F;2013;Dalia;6
16;M;2013;Damien;16
5;F;2013;Dania;5
45;F;2013;Daphné;45
22;F;2013;Dina;22
66;F;2013;Elisa;66
11;F;2013;Emily;11
35;F;2013;Eugénie;35
5;M;2013;Ezio;5
9;F;2013;Gabriella;9
7;F;2013;Grâce;7
15;M;2013;Haroun;15
31;M;2013;Issa;31
6;M;2013;Jeremy;6
8;F;2013;Joanne;8
5;F;2013;Karen;5
6;M;2013;Kelyan;6
6;M;2013;Khalil;6
13;F;2013;Leïla;13
9;F;2013;Line;9
17;M;2013;Lorenzo;17
11;M;2013;Lyam;11
6;F;2013;Maé;12
11;F;2013;Maeva;11
16;F;2013;Malak;16
18;M;2013;Marcus;18
20;M;2013;Maximilien;20
8;F;2013;Maxine;8
6;M;2013;Merlin;6
5;M;2013;Michel;5
57;M;2013;Naël;57
11;F;2013;Naëlle;11
151;M;2013;Nathan;151
101;M;2013;Noé;101
6;M;2013;Nolann;6
22;M;2013;Pablo;22
22;F;2013;Paloma;22
26;M;2013;Rafael;26
280;M;2013;Raphaël;280
17;F;2013;Rosalie;17
7;M;2013;Salomon;7
19;M;2013;Sandro;19
202;F;2013;Sarah;202
7;F;2013;Simone;7
9;M;2013;Skander;9
8;M;2013;Tao;8
23;F;2013;Tess;23
7;F;2013;Thalia;7
5;M;2013;Tilio;5
5;M;2013;Tyron;5
79;F;2013;Victoria;79
7;F;2014;Abigaïl;7
8;M;2014;Aboubakar;8
13;F;2014;Amandine;13
10;M;2014;Amin;10
12;M;2014;Andréa;12
11;M;2014;Anthony;11
255;M;2014;Arthur;255
5;F;2014;Arwen;5
8;F;2014;Ashley;8
17;F;2014;Asma;17
33;F;2014;Assia;33
19;M;2014;Aymen;19
71;M;2014;Benjamin;71
8;F;2014;Bertille;8
64;F;2014;Capucine;64
9;M;2014;Carl;9
16;F;2014;Cassandre;16
6;F;2014;Dahlia;6
5;F;2014;Dalya;5
5;M;2014;Demba;5
29;F;2014;Élise;29
88;F;2014;Elsa;88
24;M;2014;Elyas;24
5;F;2014;Erin;5
13;F;2014;Ethel;13
7;M;2014;Ewen;7
7;M;2014;Hélio;7
6;F;2014;Hind;6
24;M;2014;Hippolyte;24
27;F;2014;Hortense;27
170;M;2014;Hugo;170
15;M;2014;Ilyan;15
7;M;2014;Jeremy;7
7;F;2014;Jessica;7
6;F;2014;Jill;6
10;M;2014;Joan;10
7;M;2014;Josh;7
5;M;2014;Kenny;5
5;M;2014;Laurent;5
7;F;2014;Layla;7
7;M;2014;Léandro;7
6;F;2014;Leïa;6
5;M;2014;Leny;5
133;M;2014;Léo;133
21;F;2014;Léonore;21
38;F;2014;Liv;38
6;F;2014;Liza;6
173;M;2014;Lucas;173
5;M;2014;Lyham;5
8;M;2014;Mady;8
12;F;2014;Marianne;12
74;F;2014;Marie;74
63;M;2014;Marius;63
28;F;2014;Mélina;28
5;M;2014;Michael;5
5;M;2014;Muhammad;5
6;M;2014;Muhammed;6
5;F;2014;Nahia;5
5;M;2014;Namory;5
6;M;2014;Nathaniel;6
15;M;2014;Neil;15
47;M;2014;Noam;47
33;F;2014;Nora;33
31;F;2014;Océane;31
6;F;2014;Ombeline;6
5;F;2014;Oriane;5
6;M;2014;Paolo;6
7;M;2014;Pape;7
9;M;2014;Pharell;9
20;F;2014;Philippine;20
14;F;2014;Rania;14
5;F;2014;Rim;5
11;F;2014;Safa;11
24;F;2014;Salma;24
5;F;2014;Sanaa;5
5;M;2014;Sidi;5
5;F;2014;Sokhna;5
25;F;2014;Soline;25
6;F;2014;Solveig;6
5;M;2014;Tim;5
41;M;2014;Vadim;41
102;F;2014;Victoria;102
7;M;2014;Waël;7
12;F;2014;Yousra;12
12;M;2014;Zachary;12
156;F;2015;Adèle;156
27;M;2015;Adem;27
6;M;2015;Aiden;6
60;F;2015;Alicia;60
29;F;2015;Alya;29
26;F;2015;Ana;26
45;F;2015;Anouk;45
38;M;2015;Antonin;38
33;M;2015;Armand;33
20;F;2015;Axelle;20
7;F;2015;Bella;7
8;M;2015;Benoît;8
6;M;2015;Boubou;6
26;F;2015;Claire;26
15;M;2015;Colin;15
6;M;2015;Darius;6
7;F;2015;Divine;7
6;M;2015;Éden;6
31;M;2015;Elie;31
12;F;2015;Elina;12
11;F;2015;Elly;11
11;F;2015;Ethel;11
5;F;2015;Eya;5
52;F;2015;Fatoumata;52
21;M;2015;François;21
24;M;2015;Grégoire;24
5;F;2015;Halima;5
5;F;2015;Iliana;5
17;M;2015;Ismaïl;17
12;M;2015;Jason;12
10;F;2015;Kadiatou;10
6;M;2015;Kenan;6
5;M;2015;Kilian;5
15;F;2015;Lilou;15
24;F;2015;Livia;24
10;F;2015;Lyne;10
16;M;2015;Malik;16
32;M;2015;Malo;32
9;M;2015;Marley;9
11;M;2015;Marlon;11
57;F;2015;Maya;57
8;M;2015;Mylan;8
29;F;2015;Nora;29
10;F;2015;Ombeline;10
20;F;2015;Oumou;20
18;F;2015;Rachel;18
134;F;2015;Rose;134
41;F;2015;Roxane;41
19;M;2015;Sasha;19
5;M;2015;Shay;5
13;M;2015;Souleyman;13
11;F;2015;Vanessa;11
13;M;2015;Wael;13
5;M;2015;Waïl;5
6;M;2015;Yannick;6
9;F;2015;Yousra;9
6;F;2016;Abby;6
59;M;2016;Abel;59
7;F;2016;Adja;7
9;M;2016;Aidan;9
6;M;2016;Alistair;6
7;M;2016;Aloys;7
11;F;2016;Amandine;11
9;F;2016;Angelina;9
5;F;2016;Annabelle;5
10;F;2016;Anne;10
5;M;2016;Arnaud;5
23;F;2016;Augustine;23
7;M;2016;Aymane;7
10;F;2016;Baya;10
21;F;2016;Bintou;21
5;F;2016;Candice;5
11;F;2016;Eléa;11
9;M;2016;Éloi;9
5;F;2016;Elyana;5
12;M;2016;Emil;12
19;M;2016;Emile;19
31;M;2016;Emmanuel;31
6;F;2016;Esmée;6
17;M;2016;Etienne;17
14;M;2016;Eugène;14
17;F;2016;Éva;17
6;M;2016;Fabio;6
8;F;2016;Haya;8
21;M;2016;Ilan;21
49;M;2016;Ilyes;49
37;F;2016;Ines;37
7;M;2016;Isaïah;7
12;F;2016;Israa;12
7;M;2016;Jack;7
65;M;2016;Jean;65
8;M;2016;Josh;8
11;M;2016;Lamine;11
5;M;2016;Laszlo;5
23;M;2016;Leo;23
11;F;2016;Lia;11
5;F;2016;Maja;5
5;F;2016;Mélodie;5
5;F;2016;Milena;5
12;F;2016;Mya;12
19;F;2016;Nélia;19
12;M;2016;Olivier;12
30;M;2016;Pablo;30
5;M;2016;Philippe;5
7;M;2016;Qassim;7
6;F;2016;Ramata;6
17;M;2016;Raphael;17
132;F;2016;Rose;132
7;F;2016;Salimata;7
17;M;2016;Sandro;17
31;F;2016;Sasha;62
6;F;2016;Saskia;6
13;M;2016;Saul;13
6;F;2016;Tiphaine;6
44;M;2016;Wassim;44
8;M;2016;Zachary;8
12;F;2016;Zahra;12
6;M;2016;Zayd;6
8;M;2017;Abdallah;8
10;F;2017;Ada;10
8;F;2017;Adélie;8
9;M;2017;Aiden;9
8;F;2017;Anaelle;8
5;M;2017;Andrés;5
48;F;2017;Anouk;48
5;F;2017;Ariana;5
20;F;2017;Axelle;20
8;F;2017;Ayline;8
7;F;2017;Azélie;7
7;M;2017;Ben;7
26;F;2017;Brune;26
14;F;2017;Castille;14
40;M;2017;César;40
19;F;2017;Coline;19
12;M;2017;Corentin;12
44;M;2017;Daniel;44
7;M;2017;Daouda;7
9;M;2017;Éden;9
5;F;2017;Éléna;5
7;M;2017;Eliel;7
32;F;2017;Elise;32
14;F;2017;Emilia;14
14;F;2017;Eve;14
7;M;2017;Ewen;7
7;F;2017;Fanny;7
12;F;2017;Farah;12
17;M;2017;Ferdinand;17
9;M;2017;François;9
18;M;2017;Grégoire;18
27;M;2017;Hamza;27
13;F;2017;Hélène;13
16;M;2017;Henry;16
13;M;2017;Iyed;13
6;F;2017;Jeannette;6
9;M;2017;Jonah;9
5;M;2017;Josh;5
14;M;2017;Julian;14
13;M;2017;Justin;13
8;M;2017;Karim;8
6;F;2017;Léah;6
15;F;2017;Leïla;15
5;M;2017;Leyth;5
7;M;2017;Lou;7
15;M;2017;Mahamadou;15
12;M;2017;Mahé;12
29;M;2017;Malo;29
33;M;2017;Mamadou;33
41;M;2017;Moussa;41
25;M;2017;Nael;25
5;F;2017;Naelle;5
20;M;2017;Neil;20
23;M;2017;Noa;23
14;M;2017;Oumar;14
5;M;2017;Paolo;5
17;F;2017;Rachel;17
11;F;2017;Rym;11
15;F;2017;Safiya;15
5;F;2017;Samira;5
42;F;2017;Sara;42
30;M;2017;Sasha;30
5;F;2017;Solène;5
23;F;2017;Soline;23
14;F;2017;Tessa;14
5;M;2017;Théophane;5
6;M;2017;Thierno;6
6;M;2017;Tim;6
8;M;2017;Tony;8
119;F;2017;Victoria;119
5;M;2017;Viktor;5
9;M;2017;Yoann;9
63;M;2017;Youssef;63
11;M;2018;Aboubakar;11
16;M;2018;Adrian;16
5;F;2018;Aïko;5
11;M;2018;Alan;11
199;F;2018;Alice;199
26;F;2018;Aliyah;26
20;F;2018;Anaëlle;20
130;M;2018;Antoine;130
40;M;2018;Armand;40
21;F;2018;Astrid;21
5;F;2018;Ayleen;5
20;M;2018;Aymen;20
39;M;2018;Ayoub;39
5;F;2018;Cataleya;5
7;M;2018;Christopher;7
61;F;2018;Clara;61
7;F;2018;Cloé;7
8;F;2018;Dahlia;8
5;M;2018;Dante;5
70;M;2018;David;70
6;M;2018;Denis;6
36;F;2018;Éléonore;36
9;M;2018;Elijah;9
9;M;2018;Eloi;9
17;M;2018;Elyas;17
5;M;2018;Éthan;5
21;F;2018;Eugénie;21
9;F;2018;Éva;9
6;F;2018;Georgia;6
6;M;2018;Guillaume;6
14;M;2018;Hayden;14
10;M;2018;Idris;10
9;F;2018;Ilona;9
21;F;2018;Irène;21
15;M;2018;Jayden;15
17;F;2018;Jennah;17
5;F;2018;Lea;5
69;M;2018;Léonard;69
5;F;2018;Leya;5
10;F;2018;Lia;10
6;F;2018;Luz;6
8;F;2018;Lydia;8
14;M;2018;Mady;14
7;M;2018;Mahdi;7
63;F;2018;Marie;63
7;M;2018;Marlow;7
8;M;2018;Mattia;8
21;M;2018;Max;21
8;F;2018;Milla;8
7;F;2018;Myla;7
86;M;2018;Nathan;86
6;M;2018;Qassim;6
9;F;2018;Ramata;9
7;M;2018;Romeo;7
7;M;2018;Ryad;7
6;M;2018;Saïd;6
6;M;2018;Salman;6
7;M;2018;Santiago;7
5;F;2018;Shahd;5
18;F;2018;Simone;18
106;F;2018;Sofia;106
34;F;2018;Sophie;34
9;F;2018;Tasnim;9
6;F;2018;Telma;6
86;M;2018;Valentin;86
12;M;2018;Youcef;12
26;M;2018;Zacharie;26
8;F;2018;Zita;8
142;M;2019;Léo;142
109;F;2019;Romane;109
66;M;2019;Baptiste;66
61;M;2019;Abel;61
53;F;2019;Salomé;53
46;M;2019;Tom;46
38;M;2019;Kylian;38
25;F;2019;Andréa;25
23;M;2019;Nael;23
23;M;2019;Ruben;23
20;M;2019;Timéo;20
19;F;2019;Claire;19
18;F;2019;Chiara;18
18;F;2019;Océane;18
16;F;2019;Manel;16
16;F;2019;Safiya;16
14;F;2019;Andrea;14
13;M;2019;Mickaël;13
13;F;2019;Georgia;13
13;F;2019;Maëva;13
13;F;2019;Mariame;13
12;M;2019;Bilal;12
12;F;2019;Amélia;12
12;F;2019;Eline;12
12;F;2019;Sidra;12
11;F;2019;Lyne;11
10;F;2019;Alessia;10
9;M;2019;Ishaq;9
9;M;2019;Ivan;9
9;M;2019;Oren;9
9;F;2019;Sybille;9
8;M;2019;Gauthier;8
8;M;2019;Siméon;8
10;M;2012;Aboubakar;10
5;M;2012;Abraham;5
9;F;2012;Aïda;9
10;F;2012;Aïssata;10
5;M;2012;Allan;5
55;F;2012;Ambre;55
5;M;2012;Antonio;5
8;F;2012;Ashley;8
12;F;2012;Aurore;12
28;F;2012;Awa;28
5;F;2012;Barbara;5
5;F;2012;Béatrice;5
5;F;2012;Catherine;5
46;F;2012;Céleste;46
9;M;2012;Célestin;9
